id,brand,name,price,price_promo
178198624,BETRENDY WEAR,Рубашка оверсайз в клетку с воланами,8000,2368
189514551,Natali Ego,Рубашка белая оверсайз хлопковая для офиса и школы,6150,836
170857048,Camicia,Блузка нарядная офисная,5000,560
174865709,Gloria Jeans,Белая рубашка oversize,2499,799
164746685,O'STIN,Блузка женская оверсайз с металлическими пуговицами,2299,496
18168308,Duechento,Рубашка офисная хлопок,6999,1959
10147914,A-A Awesome Apparel by Ksenia Avakyan,Офисная блузка,3471,472
163168134,AlKsen,Рубашка оверсайз,6470,931
144338790,BETRENDY WEAR,Рубашка оверсайз в клетку,4723,1624
131552378,NEONIKS,Рубашка оверсайз шелковая блузка офис,15140,1695
177628782,SoulMade,Рубашка укороченная школьная хлопковая,5400,907
164454490,MIRISTAL,Рубашка оверсайз хлопок,6000,1440
169163643,JR MODA,Рубашка в клетку оверсайз теплая длинная,5100,1346
140043676,TOPTOP,Рубашка офисная,6990,2236
166896387,Gloria Jeans,Белая классическая рубашка straight,1399,445
173927327,Podborka,Укороченная школьная оверсайз рубашка,2200,968
157377499,Jelika,Блузка женская летняя с коротким рукавом оверсайз бордовая,1799,360
126017474,Moor,Рубашка оверсайз фукси,6148,1180
122032504,OLESA CHUGUNOVA,Рубашка оверсайз базовая для офиса и школы,5500,1496
192800340,ESTILARY,Рубашка женская оверсайз белая двухцветная хлопок,7100,2953
174143640,#1 rumors,Рубашка укороченная оверсайз,3350,777
176325411,Befree,Боди-водолазка хлопковая в рубчик,2099,957
150543069,Jelika,Блузка женская белая оверсайз с коротким рукавом летняя,1799,425
95319231,Vando CHIC,Рубашка в клетку утепленная оверсайз,3500,1148
178841922,Splensilk,Блузка рубашка шелковая офисная,13210,8560
38709879,Darya Selskaya,Рубашка офисная базовая оверсайз,2130,852
96168969,VIT&DA,Рубашка в клетку теплая оверсайз,6810,1579
75060053,Alessa,Рубашка офисная базовая осень,7380,1180
164959649,BEPROOF,Рубашка оверсайз офисная хлопок,6500,1300
179365159,Camicia,блузка нарядная офисная,4940,829
43647772,ENGI BAR,Рубашка на завязках,5400,2160
143715462,ReLait,блузка боди с квадратным вырезом,8927,1214
119311765,Anna Vorobyeva,Рубашка классическая из экокожи прямая удлиненная,6250,2600
18968819,SEZONI,Блузка с коротким рукавом,2800,470
175762683,AVRON,Рубашка оверсайз базовая для офиса и школы,3218,1106
127862163,Attalea,Рубашка оверсайз,5200,832
178012246,LOVE REPUBLIC,Блузка,2999,959
170761688,NIKKI,Рубашка летняя оверсайз в клетку хлопок,6900,1656
173714613,NORE MORE,Блузка нарядная больших размеров в офис,2500,820
64061332,la selva,Нарядная блузка шелковая офисная,8600,3096
